nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
41,115,29,90,609,0.8783,5.2957,5013036.00,122269.17,0.7368
