nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
28,36,4,20,5,0.9909,0.1389,709258.50,25330.66,0.7175
