nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
77,90,11,20,35,0.9907,0.3889,3339745.50,43373.32,0.8727
