nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
43,24,28,116,8,0.9615,0.3333,3505005.25,81511.75,0.7721
