nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
139,247,28,116,975,0.9653,3.9474,8718075.75,62719.97,1.0837
