nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
45,76,8,25,126,0.9496,1.6579,1949394.00,43319.87,0.6943
