nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
20,37,8,25,43,0.9149,1.1622,1227084.00,61354.20,0.4667
