nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
21,17,8,25,1,0.9900,0.0588,1867602.75,88933.46,0.6177
