nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
286,536,61,189,5328,0.9601,9.9403,20207466.00,70655.48,0.9991
