nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
47,65,10,10,56,0.9698,0.8615,2125641.75,45226.42,0.7908
