nodes,edges,unique_cves,trivy_vuln_count,crossings_raw,crossings_normalized,crossings_per_edge,drawing_area,area_per_node,edge_length_cv
22,21,8,14,5,0.9684,0.2381,1069302.50,48604.66,0.5918
